Transcript	dNdS	pNpS	Mk_10pct
Manes.09G184700.25.v7.1	0.17539	1	-4.70157933747648
Manes.09G184900.1.v7.1	0.08336	NA	NA
Manes.09G185000.1.v7.1	0.3291	2	-5.07718018839259
Manes.09G185200.1.v7.1	0.37984	1.5	-2.94903117101938
Manes.09G185300.1.v7.1	0.15233	Inf	-Inf
Manes.09G185400.1.v7.1	0.21604	1	-3.62877244954638
Manes.09G185500.5.v7.1	0.34591	0.833333333333333	-1.40910448767984
Manes.09G185600.1.v7.1	0.09344	0.428571428571429	-3.58659491193738
Manes.09G185700.1.v7.1	0.47504	1.6	-2.36813742000674
Manes.09G185800.1.v7.1	0.12874	0.666666666666667	-4.17839573300192
Manes.09G185900.1.v7.1	0.17797	0	1
Manes.09G186000.1.v7.1	0.26481	1.33333333333333	-4.03505658144832
Manes.09G186001.1.v7.1	0.24682	NA	NA
Manes.09G186100.2.v7.1	0.37123	0	1
Manes.09G186200.1.v7.1	0.53756	Inf	-Inf
Manes.09G186201.1.v7.1	0.51462	Inf	-Inf
Manes.09G186300.1.v7.1	0.57504	3	-4.21702838063439
Manes.09G186400.1.v7.1	0.32645	2	-5.12651248276918
Manes.09G186500.1.v7.1	0.27598	2.25	-7.1527646930937
Manes.09G186700.1.v7.1	0.61056	5	-7.18920335429769
Manes.09G186800.1.v7.1	0.19799	0.333333333333333	-0.683586713133658
Manes.09G186900.1.v7.1	0.64159	7	-9.91039448869216
Manes.09G187000.1.v7.1	0.36728	0.666666666666667	-0.81514557467509
Manes.09G187100.4.v7.1	0.32481	Inf	-Inf
Manes.09G187200.1.v7.1	0.32134	Inf	-Inf
Manes.09G187300.1.v7.1	0.32064	0.666666666666667	-1.0791749833666
Manes.09G187500.1.v7.1	0.08051	0.4	-3.96832691591107
Manes.09G187601.1.v7.1	0.37177	Inf	-Inf
Manes.09G187700.1.v7.1	0.20122	0	1
Manes.09G187800.32.v7.1	0.57363	Inf	-Inf
Manes.09G187900.3.v7.1	0.29739	1.16666666666667	-2.92301915554212
Manes.09G188000.2.v7.1	0.37293	0	1
Manes.09G188100.1.v7.1	0.27541	Inf	-Inf
Manes.09G188200.1.v7.1	0.09396	1.5	-14.9642401021711
Manes.09G188400.1.v7.1	0.30229	0	1
Manes.09G188600.1.v7.1	0.15433	0.2	-0.295924318019828
Manes.09G188700.1.v7.1	0.03924	2	-49.9683995922528
Manes.09G188800.1.v7.1	0.19794	2	-9.10407194099222
Manes.09G188900.1.v7.1	0.2814	1	-2.55366027007818
Manes.09G189000.1.v7.1	0.06217	0.666666666666667	-9.72328561471235
Manes.10G000100.1.v7.1	0.24372	0	1
Manes.10G000300.1.v7.1	0.52697	1	-0.897641231948688
Manes.10G000500.2.v7.1	0.4453	1.63636363636364	-2.67474429904253
Manes.10G000600.3.v7.1	0.17291	1.5	-7.67503325429414
Manes.10G000900.1.v7.1	0.20956	3	-13.315709104791
Manes.10G001000.10.v7.1	0.21599	1.27272727272727	-4.89252869451026
Manes.10G001100.2.v7.1	0.20978	1.4	-5.67365811802841
Manes.10G001200.1.v7.1	0.46362	1.2	-1.58832664682283
Manes.10G001400.1.v7.1	0.30194	4	-12.2476650990263
Manes.10G001500.2.v7.1	0.15153	0.4	-1.63974130535208
Manes.10G001600.1.v7.1	0.49978	2.33333333333333	-3.66872090386436
Manes.10G001760.6.v7.1	0.36551	2.28571428571429	-5.25349316219608
Manes.10G001900.3.v7.1	0.57531	1.5	-1.60728998279189
Manes.10G002000.1.v7.1	0.17868	0.636363636363636	-2.56147098927488
Manes.10G002100.1.v7.1	0.1571	1.16666666666667	-6.4262677699979
Manes.10G002200.1.v7.1	0.43009	2.16666666666667	-4.03770528649043
Manes.10G002640.1.v7.1	0.1815	0.833333333333333	-3.59136822773186
Manes.10G002800.1.v7.1	0.28054	1.5	-4.34683111142796
Manes.10G002900.3.v7.1	0.31576	1.36363636363636	-3.31858488610451
Manes.10G003100.1.v7.1	0.27709	0.75	-1.70670179364106
Manes.10G003101.1.v7.1	0.19626	1.41176470588235	-6.19333896811551
Manes.10G003400.3.v7.1	0.39636	1.63157894736842	-3.11640666910995
Manes.10G003500.8.v7.1	0.46439	2.55555555555556	-4.50303743740296
Manes.10G003520.2.v7.1	0.26553	0.777777777777778	-1.92915217782465
Manes.10G003600.2.v7.1	0.29939	1	-2.34012492067203
Manes.10G003700.4.v7.1	0.35648	1.16666666666667	-2.27274087372832
Manes.10G003800.1.v7.1	0.32594	0.666666666666667	-1.0453662228222
Manes.10G003900.1.v7.1	0.19972	0.6	-2.00420588824354
Manes.10G004100.2.v7.1	0.30608	1	-2.26711970726607
Manes.10G004300.1.v7.1	0.17577	1	-4.68925300108096
Manes.10G004400.1.v7.1	0.41345	2	-3.83734429798041
Manes.10G004550.1.v7.1	0.3869	Inf	-Inf
Manes.10G004600.1.v7.1	0.27136	0.166666666666667	0.385809748427672
Manes.10G004700.8.v7.1	0.17601	0.4	-1.27259814783251
Manes.10G004800.1.v7.1	0.15608	1	-5.40697078421322
Manes.10G004900.1.v7.1	0.17791	0.333333333333333	-0.873606505161784
Manes.10G005000.3.v7.1	0.33678	2	-4.93859492843993
Manes.10G005300.1.v7.1	0.08303	0.25	-2.01095989401421
Manes.10G005400.2.v7.1	0.17796	0.285714285714286	-0.605497222489807
Manes.10G005500.1.v7.1	0.17662	1.1	-5.22806024232816
Manes.10G005700.1.v7.1	0.25993	0.333333333333333	-0.28239654265892
Manes.10G005800.1.v7.1	0.35218	1.11111111111111	-2.15495232867031
Manes.10G005900.1.v7.1	0.30596	1.57142857142857	-4.13605886857292
Manes.10G006000.2.v7.1	0.23311	2.5	-9.72455064132813
Manes.10G006100.3.v7.1	0.37724	2.33333333333333	-5.18527550984341
Manes.10G006200.1.v7.1	0.45069	Inf	-Inf
Manes.10G006300.1.v7.1	0.0803	0.777777777777778	-8.685900096859
Manes.10G006400.1.v7.1	0.07928	1.13636363636364	-13.3335473809743
Manes.10G006500.1.v7.1	0.37541	0.4	-0.0655017181215205
Manes.10G006600.2.v7.1	0.16036	2.33333333333333	-13.5505944957179
Manes.10G006700.1.v7.1	0.22457	0.846153846153846	-2.76788460682124
Manes.10G006800.2.v7.1	2	0.25	0.875
Manes.10G007000.1.v7.1	0.32104	1.14285714285714	-2.55985902958242
Manes.10G007100.1.v7.1	0.1617	1.7	-9.51329622758194
Manes.10G007200.1.v7.1	0.2021	0.611111111111111	-2.02380559678927
Manes.10G007300.1.v7.1	0.39487	0.8	-1.02598323498873
Manes.10G007400.1.v7.1	0.19408	1.35714285714286	-5.99269815098341
Manes.10G007500.1.v7.1	0.08423	0.181818181818182	-1.15859173475225
Manes.10G007600.1.v7.1	0.10506	1.19047619047619	-10.3313933987835
Manes.10G007800.4.v7.1	0.28323	1.2962962962963	-3.5768325964633
Manes.10G007850.1.v7.1	0.10532	NA	NA
Manes.10G007900.1.v7.1	0.20813	0.428571428571429	-1.05915259007077
Manes.10G008000.1.v7.1	0.1417	1	-6.05716302046577
Manes.10G008100.2.v7.1	0.26748	1.75	-5.54254523702707
Manes.10G008200.1.v7.1	0.21788	1.08108108108108	-3.9618188043009
Manes.10G008500.7.v7.1	0.26056	1.18421052631579	-3.5448669262964
Manes.10G008700.2.v7.1	0.32257	1.83333333333333	-4.68352088952268
Manes.10G008800.1.v7.1	0.01711	0.666666666666667	-37.9635690629262
Manes.10G008900.1.v7.1	0.18953	1.14285714285714	-5.02995379547903
Manes.10G009000.1.v7.1	0.16876	1.5	-7.8883621711306
Manes.10G009200.1.v7.1	0.38135	1.92307692307692	-4.04281348650038
Manes.10G009300.1.v7.1	0.34596	1.69230769230769	-3.89162820068126
Manes.10G009400.1.v7.1	0.22996	0.818181818181818	-2.55793102357722
Manes.10G009500.1.v7.1	0.21973	0.636363636363636	-1.89611630803093
Manes.10G009600.1.v7.1	0.19768	1.09090909090909	-4.51856075935396
Manes.10G009800.1.v7.1	0.2144	1	-3.66417910447761
Manes.10G009900.1.v7.1	0.1777	0.636363636363636	-2.58111219112907
Manes.10G010100.1.v7.1	0.33611	2.33333333333333	-5.94217170965853
Manes.10G010200.1.v7.1	0.23003	0.8	-2.47780724253358
Manes.10G010300.1.v7.1	0.3647	1.09090909090909	-1.99125059201834
Manes.10G010400.1.v7.1	0.17912	0.2	-0.11656989727557
Manes.10G010500.1.v7.1	0.05174	0.304347826086957	-4.88225407976337
Manes.10G010600.1.v7.1	0.27619	0.833333333333333	-2.01724658145962
Manes.10G010700.1.v7.1	0.1898	0.75	-2.95152792413066
Manes.10G010900.2.v7.1	0.20773	0.571428571428571	-1.75082352779363
Manes.10G011000.1.v7.1	0.30602	0.666666666666667	-1.17850685140405
Manes.10G011100.3.v7.1	0.2437	1.33333333333333	-4.47120776911502
Manes.10G011200.4.v7.1	0.3495	1.25806451612903	-2.59961234943929
Manes.10G011300.1.v7.1	0.1665	2.44444444444444	-13.6813480146813
Manes.10G011400.1.v7.1	0.19659	0.833333333333333	-3.23894060396426
Manes.10G011700.1.v7.1	0.21648	2	-8.23872875092387
Manes.10G011800.1.v7.1	0.20408	1.2	-4.88004704037632
Manes.10G011900.1.v7.1	0.26263	1.33333333333333	-4.07685082943049
Manes.10G012000.1.v7.1	0.22313	0.571428571428571	-1.56096702114718
Manes.10G012100.1.v7.1	0.17673	1.4375	-7.13387653482714
Manes.10G012200.1.v7.1	0.15372	0.571428571428571	-2.71733392810676
Manes.10G012400.2.v7.1	0.36424	1.40740740740741	-2.86395620307328
Manes.10G012500.1.v7.1	0.59817	3.33333333333333	-4.57255183866347
Manes.10G012600.1.v7.1	0.55112	2.41176470588235	-3.3761153757482
Manes.10G012700.1.v7.1	0.10388	0.777777777777778	-6.48727163821504
Manes.10G012800.1.v7.1	0.32591	0.578947368421053	-0.776402590963926
Manes.10G012900.2.v7.1	0.44776	1.25	-1.79167411113096
Manes.10G013000.1.v7.1	0.26098	1	-2.83171124224079
Manes.10G013200.1.v7.1	0.13622	1.66666666666667	-11.2351098712867
Manes.10G013300.4.v7.1	0.19103	0.75	-2.92608490812961
Manes.10G013400.1.v7.1	0.25883	1.55555555555556	-5.00995076133199
Manes.10G013500.2.v7.1	0.09874	1	-9.1276078590237
Manes.10G013600.2.v7.1	0.21986	1.38461538461538	-5.29771392984345
Manes.10G013701.1.v7.1	0.18145	1.06666666666667	-4.87857077248096
Manes.10G013800.5.v7.1	0.11383	0.25	-1.19625757708864
Manes.10G013850.1.v7.1	0.12945	0.777777777777778	-5.00832582292606
Manes.10G013900.2.v7.1	0.53825	0.933333333333333	-0.734014553336429
Manes.10G014000.1.v7.1	0.24572	0.388888888888889	-0.582650532674951
Manes.10G014100.1.v7.1	0.41775	1	-1.39377618192699
Manes.10G014200.1.v7.1	0.33119	0.6	-0.811648902442707
Manes.10G014300.1.v7.1	0.22681	1.265625	-4.58011110621225
Manes.10G014400.2.v7.1	0.10954	0.75	-5.84681394924229
Manes.10G014500.1.v7.1	0.35201	1.3125	-2.72858725604386
Manes.10G014800.1.v7.1	0.523	3.75	-6.17017208413002
Manes.10G015300.6.v7.1	0.01914	0.307692307692308	-15.0758781448437
Manes.10G015500.2.v7.1	0.24604	2.66666666666667	-9.83834606838998
Manes.10G015601.1.v7.1	0.35522	1.25	-2.5189460052925
Manes.10G015700.1.v7.1	1.23022	0.916666666666667	0.254875821668753
Manes.10G015770.1.v7.1	0.33598	1.3	-2.86927793321031
Manes.10G015784.1.v7.1	2	1	0.5
Manes.10G015800.1.v7.1	0.41685	0.75	-0.799208348326736
Manes.10G015900.2.v7.1	0.3117	1.2	-2.84985563041386
Manes.10G016000.1.v7.1	0.36308	1.27551020408163	-2.51302799405539
Manes.10G016100.1.v7.1	0.13405	0.181818181818182	-0.356346003865587
Manes.10G016200.1.v7.1	0.14141	0.6	-3.24298140159819
Manes.10G016300.1.v7.1	0.12805	0.538461538461538	-3.20508815666957
Manes.10G016400.1.v7.1	0.12723	0.363636363636364	-1.85810236293613
Manes.10G016600.1.v7.1	0.07084	0.571428571428571	-7.06646769379688
Manes.10G016633.1.v7.1	0.39319	4.5	-10.4448485465042
Manes.10G016700.2.v7.1	0.44138	1	-1.26562145996647
Manes.10G016800.1.v7.1	0.02109	0.5	-22.7079184447605
Manes.10G017000.1.v7.1	0.12968	2	-14.4225786551511
Manes.10G017400.3.v7.1	0.15383	0.9	-4.85061431450302
Manes.10G017601.1.v7.1	0.16807	0.111111111111111	0.338899797042238
Manes.10G017800.1.v7.1	0.2983	0.736842105263158	-1.47013779840147
Manes.10G017900.1.v7.1	0.12057	0.727272727272727	-5.03195427778657
Manes.10G018000.1.v7.1	0.25905	1	-2.8602586373287
Manes.10G018100.1.v7.1	0.15078	0.625	-3.14511208383075
Manes.10G018300.8.v7.1	0.81692	2.6	-2.18268618714195
Manes.10G018500.3.v7.1	0.3036	0.769230769230769	-1.5336981858721
Manes.10G018600.2.v7.1	1e-04	1	-9999
Manes.10G018900.1.v7.1	0.10538	1.88888888888889	-16.924548195947
Manes.10G019000.2.v7.1	0.67856	Inf	-Inf
Manes.10G019100.7.v7.1	0.16597	0.6	-2.61511116466831
Manes.10G019200.2.v7.1	0.25978	1.5	-4.77411656016629
Manes.10G019400.1.v7.1	0.11546	1.16666666666667	-9.10450949823896
Manes.10G019500.4.v7.1	0.10111	1.6	-14.8243497181288
Manes.10G019600.2.v7.1	0.23426	1.16666666666667	-3.98022140641454
Manes.10G019700.1.v7.1	0.25344	0.7	-1.76199494949495
Manes.10G019800.1.v7.1	0.57603	0.333333333333333	0.421326435544446
Manes.10G019900.1.v7.1	0.3138	1.08333333333333	-2.45230507754407
Manes.10G020000.1.v7.1	1e-04	0.75	-7499
Manes.10G020100.1.v7.1	0.16662	1	-5.00168047053175
Manes.10G020200.1.v7.1	0.45096	1.11764705882353	-1.47837293512402
Manes.10G020400.1.v7.1	0.28015	1.09090909090909	-2.8940178151315
Manes.10G020500.1.v7.1	0.26008	2	-6.68994155644417
Manes.10G020600.1.v7.1	0.10868	0.214285714285714	-0.971712498028285
Manes.10G020800.1.v7.1	0.30177	1.125	-2.72800477184611
Manes.10G020900.1.v7.1	0.3082	0.844444444444444	-1.73992357055303
Manes.10G021000.1.v7.1	0.12772	0.45	-2.52333228938303
Manes.10G021100.1.v7.1	0.2282	1.5	-5.57318141980719
Manes.10G021200.1.v7.1	0.25017	0.428571428571429	-0.713120792147056
Manes.10G021501.1.v7.1	0.32274	0.5	-0.549234678069034
Manes.10G021700.2.v7.1	0.13959	0.863636363636364	-5.18695009410677
Manes.10G021800.1.v7.1	0.27649	1.21212121212121	-3.38396040406962
Manes.10G021900.1.v7.1	0.07263	0.285714285714286	-2.93383293011546
Manes.10G022000.13.v7.1	0.08336	0.142857142857143	-0.713737318343846
Manes.10G022100.5.v7.1	0.10608	0.321428571428571	-2.030058177117
Manes.10G022200.1.v7.1	0.12253	0.285714285714286	-1.33179046530879
Manes.10G022300.2.v7.1	0.017	0.0714285714285714	-3.20168067226891
Manes.10G022400.3.v7.1	0.24493	0.583333333333333	-1.38163284748023
Manes.10G022450.1.v7.1	0.45223	3.69230769230769	-7.16466774054727
Manes.10G022900.3.v7.1	0.34354	2.83333333333333	-7.24746269235993
Manes.10G023100.3.v7.1	0.4425	2.57142857142857	-4.81113801452784
Manes.10G023400.2.v7.1	0.14129	0.52	-2.68037369948333
Manes.10G023700.1.v7.1	0.14281	0.333333333333333	-1.33410358751721
Manes.10G023801.1.v7.1	0.60586	2.88888888888889	-3.76824495574702
Manes.10G023900.1.v7.1	0.55782	2.21739130434783	-2.97510183275578
Manes.10G023950.1.v7.1	0.10026	1.4	-12.9636943945741
Manes.10G024100.2.v7.1	0.5482	0	1
Manes.10G024166.1.v7.1	2	Inf	-Inf
Manes.10G024180.1.v7.1	0.45936	2.83333333333333	-5.16800185765702
Manes.10G024199.1.v7.1	0.65524	1.30555555555556	-0.992484517971369
Manes.10G024300.2.v7.1	0.5395	1.59259259259259	-1.95197885559331
Manes.10G024350.2.v7.1	0.35931	2	-4.56622415184659
Manes.10G024400.1.v7.1	0.46832	1.39393939393939	-1.97646778685384
Manes.10G024500.1.v7.1	1.1216	1.33333333333333	-0.1887779362815
Manes.10G024700.3.v7.1	0.16902	1	-4.916459590581
Manes.10G024800.4.v7.1	0.14578	0.6	-3.11579091782137
Manes.10G024900.3.v7.1	0.06426	0.666666666666667	-9.37452017844175
Manes.10G025000.2.v7.1	0.02715	0.4	-13.7329650092081
Manes.10G025100.1.v7.1	0.22293	0.833333333333333	-2.73809417006833
Manes.10G025400.1.v7.1	0.24861	2	-7.04472869152488
Manes.10G025500.3.v7.1	0.34645	1	-1.88641939673835
Manes.10G025950.1.v7.1	0.1289	0.125	0.0302560124127229
Manes.10G026200.5.v7.1	0.20318	0.555555555555556	-1.7343023700933
Manes.10G026300.1.v7.1	0.24989	2	-7.00352154948177
Manes.10G026400.1.v7.1	0.2906	0.692307692307692	-1.38233892741807
Manes.10G026500.1.v7.1	0.38202	1.33333333333333	-2.49021866219918
Manes.10G026600.1.v7.1	0.17442	0.133333333333333	0.235561671062189
Manes.10G026700.1.v7.1	0.49641	2.52380952380952	-4.08412305112613
Manes.10G026800.4.v7.1	1e-04	3	-29999
Manes.10G026900.2.v7.1	0.60039	0	1
Manes.10G027000.2.v7.1	0.16357	0.4	-1.44543620468301
Manes.10G027300.1.v7.1	0.09503	0.5	-4.2614963695675
Manes.10G027400.1.v7.1	0.36488	0.333333333333333	0.0864576481765704
Manes.10G027600.1.v7.1	0.20108	Inf	-Inf
Manes.10G027700.3.v7.1	0.20041	2.64285714285714	-12.1872518479973
Manes.10G027800.1.v7.1	0.14874	0.916666666666667	-5.16287929720766
Manes.10G027900.1.v7.1	0.17904	0.4	-1.23413762287757
Manes.10G028000.1.v7.1	0.11538	0.375	-2.25013000520021
Manes.10G028100.1.v7.1	0.16249	0.5	-2.07711243768847
Manes.10G028400.1.v7.1	0.48977	3.09090909090909	-5.31094001451516
Manes.10G028501.1.v7.1	0.46408	1.68	-2.62006550594725
Manes.10G028600.1.v7.1	0.48048	1.71428571428571	-2.56786071071784
Manes.10G028801.1.v7.1	2	Inf	-Inf
Manes.10G029000.1.v7.1	0.09749	0.111111111111111	-0.139718033758447
Manes.10G029100.1.v7.1	0.18117	0.333333333333333	-0.839892550275062
Manes.10G029200.1.v7.1	0.43023	1.66666666666667	-2.8738969078555
Manes.10G029300.2.v7.1	0.38171	1	-1.61978989285059
Manes.10G029400.1.v7.1	0.07083	0.4	-4.64732457998023
Manes.10G029600.1.v7.1	0.16764	0.428571428571429	-1.55649861949075
Manes.10G029700.3.v7.1	0.26732	0.307692307692308	-0.151026139803636
Manes.10G029800.1.v7.1	0.17435	1.09090909090909	-5.257006543786
Manes.10G030100.1.v7.1	0.30079	0	1
Manes.10G030200.1.v7.1	0.13938	0.538461538461538	-2.86326258043864
Manes.10G030300.1.v7.1	0.09351	0.285714285714286	-2.05544097651894
Manes.10G030400.2.v7.1	0.3454	4	-10.5807759119861
Manes.10G030500.1.v7.1	0.42123	1.33333333333333	-2.16533327002666
Manes.10G030700.2.v7.1	0.02422	1	-40.2881915772089
Manes.10G030800.1.v7.1	0.0534	0	1
Manes.10G030900.1.v7.1	0.18276	0.545454545454545	-1.9845400823733
Manes.10G031000.1.v7.1	0.01953	0.2	-9.24065540194572
Manes.10G031200.3.v7.1	0.24567	4	-15.2820043147311
Manes.10G031300.1.v7.1	0.38764	0.857142857142857	-1.21118268791367
Manes.10G031400.1.v7.1	0.01052	0.125	-10.8821292775665
Manes.10G031500.1.v7.1	0.17787	1.22222222222222	-5.871435442864
Manes.10G031600.1.v7.1	0.33113	0	1
Manes.10G031800.1.v7.1	0.16821	0.5	-1.97247488258724
Manes.10G032000.1.v7.1	0.03374	0.333333333333333	-8.87947046038331
Manes.10G032100.1.v7.1	0.02666	1.33333333333333	-49.0125031257813
Manes.10G032200.1.v7.1	0.18015	0	1
Manes.10G032400.4.v7.1	0.30504	0.5	-0.639129294518752
Manes.10G032500.4.v7.1	0.03798	0	1
Manes.10G032600.1.v7.1	0.15313	1.27272727272727	-7.31141691848279
Manes.10G032700.2.v7.1	0.53435	1.8	-2.36857864695424
Manes.10G032800.1.v7.1	0.09991	0	1
Manes.10G032900.1.v7.1	0.108	0.4	-2.7037037037037
Manes.10G033000.1.v7.1	0.1689	0.857142857142857	-4.07485409794468
Manes.10G033300.1.v7.1	0.82585	1.25	-0.513592056668887
Manes.10G033600.1.v7.1	0.04872	NA	NA
Manes.10G034000.1.v7.1	1e-04	0.25	-2499
Manes.10G034200.1.v7.1	0.3215	0.9	-1.79937791601866
Manes.10G034300.2.v7.1	0.12484	0.5	-3.00512656199936
Manes.10G034400.4.v7.1	0.06817	0	1
Manes.10G034500.2.v7.1	0.18874	0.636363636363636	-2.37164160413074
Manes.10G034600.1.v7.1	0.08389	0.75	-7.94027893670282
Manes.10G034700.2.v7.1	0.32406	2	-5.17169659939517
Manes.10G034800.3.v7.1	0.20561	0.6	-1.91814600457176
Manes.10G034900.2.v7.1	0.03192	0.25	-6.83208020050125
Manes.10G035000.1.v7.1	0.14847	0.333333333333333	-1.24512247143081
Manes.10G035100.3.v7.1	0.28142	1.88888888888889	-5.71199235622518
Manes.10G035800.1.v7.1	0.38199	1	-1.61786957773764
Manes.10G035900.1.v7.1	0.33201	2.125	-5.40040962621608
Manes.10G036001.1.v7.1	0.20418	NA	NA
Manes.10G036100.1.v7.1	2	14	-6
Manes.10G036200.1.v7.1	0.24308	1.5	-5.17080796445615
Manes.10G036312.1.v7.1	0.32693	1.21428571428571	-2.71420706048913
Manes.10G036336.1.v7.1	0.3269	1.7	-4.20036708473539
Manes.10G036400.1.v7.1	0.17231	0.363636363636364	-1.11036134662158
Manes.10G036500.5.v7.1	0.04033	0.192307692307692	-3.7683533922066
Manes.10G036600.1.v7.1	0.50379	1.33333333333333	-1.6466053977517
Manes.10G036700.1.v7.1	0.15137	0.444444444444444	-1.93614616135591
Manes.10G036800.1.v7.1	0.61342	0.5	0.184897786182387
Manes.10G036900.2.v7.1	0.46776	1	-1.1378484693005
Manes.10G037100.4.v7.1	0.26399	0.75	-1.84101670517823
Manes.10G037200.1.v7.1	0.21107	0.5	-1.36888236130194
Manes.10G037224.2.v7.1	0.1853	1	-4.39665407447383
Manes.10G037500.4.v7.1	0.21393	1.33333333333333	-5.23256828557626
Manes.10G037600.3.v7.1	0.04657	0.333333333333333	-6.15768377353088
Manes.10G037700.2.v7.1	0.45477	0.833333333333333	-0.832428113845093
Manes.10G037800.6.v7.1	0.292	1.36842105263158	-3.68637346791637
Manes.10G038112.1.v7.1	0.12605	2	-14.8667195557319
Manes.10G038300.1.v7.1	0.05959	0.105263157894737	-0.766456752722554
Manes.10G038400.1.v7.1	0.24306	0.666666666666667	-1.74280698867221
Manes.10G038600.3.v7.1	0.41223	1.33333333333333	-2.23444032053303
Manes.10G038700.2.v7.1	0.17422	0.6	-2.44392147859029
Manes.10G038800.4.v7.1	0.11118	1.8	-15.1899622234215
Manes.10G039000.1.v7.1	0.44132	0.571428571428571	-0.294816848156827
Manes.10G039100.1.v7.1	0.22059	0	1
Manes.10G039200.3.v7.1	0.42375	2.27272727272727	-4.3633681952266
Manes.10G039300.1.v7.1	0.37678	2.625	-5.96693030415627
Manes.10G039400.3.v7.1	0.25191	1.66666666666667	-5.61611951358291
Manes.10G039500.1.v7.1	0.12854	2	-14.5593589544111
Manes.10G039600.1.v7.1	0.18579	1	-4.38242101297163
Manes.10G039800.2.v7.1	1e-04	0.75	-7499
Manes.10G039900.6.v7.1	0.48424	3.33333333333333	-5.88363896690346
Manes.10G040000.14.v7.1	0.20675	0.714285714285714	-2.45482812230091
Manes.10G040100.1.v7.1	0.44641	1.33333333333333	-1.98679091716881
Manes.10G040200.10.v7.1	0.34717	0.8	-1.30434657372469
Manes.10G040300.1.v7.1	0.20157	0.666666666666667	-2.30737047510377
Manes.10G040400.5.v7.1	0.15381	0.666666666666667	-3.33435190603125
Manes.10G040500.3.v7.1	0.01306	0.5	-37.2848392036753
Manes.10G040600.27.v7.1	0.32911	0.5	-0.519248883352071
Manes.10G041100.6.v7.1	0.37259	1.66666666666667	-3.47319215938879
Manes.10G041200.1.v7.1	0.19914	0.555555555555556	-1.78977380513988
Manes.10G041400.10.v7.1	0.17367	1.42857142857143	-7.22578124357362
Manes.10G041500.1.v7.1	0.09969	0	1
Manes.10G041600.4.v7.1	0.43693	0.333333333333333	0.237101290061719
Manes.10G041700.3.v7.1	0.56557	1.9047619047619	-2.36786234199462
Manes.10G042000.2.v7.1	0.27512	1.1	-2.99825530677523
Manes.10G042100.20.v7.1	0.36995	2.6	-6.02797675361535
Manes.10G042200.1.v7.1	1e-04	0	1
Manes.10G042600.2.v7.1	0.17834	1.5	-7.4109005270831
Manes.10G042700.1.v7.1	0.51054	0.4	0.216515845967015
Manes.10G042800.12.v7.1	0.15296	1.77777777777778	-10.6225011622501
Manes.10G042900.1.v7.1	0.33177	2	-5.0282725984869
Manes.10G043000.1.v7.1	0.12659	1	-6.89951812939411
Manes.10G043100.1.v7.1	0.24832	1	-3.0270618556701
Manes.10G043200.1.v7.1	0.06766	1.33333333333333	-18.7063750123164
Manes.10G043600.1.v7.1	0.36333	1	-1.75231882861311
Manes.10G043700.4.v7.1	0.33185	0.666666666666667	-1.00893978203003
Manes.10G043900.1.v7.1	0.59283	6	-9.12094529629067
Manes.10G044000.1.v7.1	0.62789	2.66666666666667	-3.24702840731126
Manes.10G044100.1.v7.1	0.48952	0.75	-0.532113090374244
Manes.10G044200.1.v7.1	0.30317	0.333333333333333	-0.099493133665379
Manes.10G044300.1.v7.1	0.23672	5	-20.122000675904
Manes.10G044400.1.v7.1	0.35761	1	-1.79634238416152
Manes.10G044500.1.v7.1	0.21498	0.5	-1.32579774862778
Manes.10G044600.1.v7.1	0.21986	1	-3.54834894933139
Manes.10G044700.1.v7.1	0.11047	0.25	-1.26305784375849
Manes.10G044800.2.v7.1	0.18156	0.2	-0.101564221194096
Manes.10G044900.3.v7.1	0.13909	NA	NA
Manes.10G045000.3.v7.1	0.10404	0.454545454545455	-3.36894900562721
Manes.10G045200.1.v7.1	0.10008	0.166666666666667	-0.665334399147352
Manes.10G045300.4.v7.1	0.16117	1	-5.20462865297512
Manes.10G045400.3.v7.1	0.38126	0.4	-0.0491528091066464
Manes.10G045500.1.v7.1	0.64465	1.33333333333333	-1.06830579901238
Manes.10G045800.1.v7.1	0.17447	1	-4.73164440878088
Manes.10G045900.1.v7.1	0.52952	2	-2.77700558996827
Manes.10G046200.1.v7.1	0.07524	1	-12.290802764487
Manes.10G046400.1.v7.1	0.23868	1.66666666666667	-5.98285012010504
Manes.10G046500.2.v7.1	0.63664	2.46428571428571	-2.87076796036333
Manes.10G046600.1.v7.1	0.1127	0.857142857142857	-6.60552668272278
Manes.10G046700.1.v7.1	0.26401	3.33333333333333	-11.6257843768544
Manes.10G046800.1.v7.1	0.27182	4	-13.7156206313001
Manes.10G046900.1.v7.1	0.22845	0.857142857142857	-2.75199324641216
Manes.10G047101.1.v7.1	0.07542	Inf	-Inf
Manes.10G047300.1.v7.1	0.21008	0.571428571428571	-1.72005222500272
Manes.10G047400.3.v7.1	0.13116	1.2	-8.14913083257091
Manes.10G047500.1.v7.1	0.07332	0.666666666666667	-8.09256228405165
Manes.10G047600.1.v7.1	0.04869	0	1
