Transcript	Total_SNPs	NonSyn_MAF0.01	NonSyn_MAF0.05	Del_MAF0.01	Del_MAF0.05	Nonsyn_Maf1_resid	Nonsyn_Maf5_resid	Del_Maf1_resid	Del_Maf5_resid
Manes.11G128700.4.v7.1	29	14	5	1	0	-0.29262410330601	-0.359053566645447	-0.0153237668161319	-0.396505686594944
Manes.11G128800.4.v7.1	14	9	6	0	0	0.613583577906357	0.721508369320833	-0.343739507658068	-0.249149393544796
Manes.11G129000.8.v7.1	26	11	2	1	0	-0.487222017955856	-0.755894646785748	0.0210680431729804	-0.367034212389618
Manes.11G129100.1.v7.1	39	26	9	3	2	0.73187518932708	-0.185544227469354	0.884130599210793	1.28694710755417
Manes.11G129200.1.v7.1	20	11	2	1	1	0.251097216441639	-0.400285553200105	0.0938517993059603	0.582736638869163
Manes.11G129300.3.v7.1	8	5	3	0	0	0.60022952340972	0.502472327197837	-0.270956251059864	-0.190207184682557
Manes.11G129400.4.v7.1	15	7	2	0	0	0.114688240701723	-0.103948795918277	-0.355870060454055	-0.258973092871491
Manes.11G129700.1.v7.1	117	72	39	8	4	-0.222045510682202	0.938120748396917	2.49044391335938	2.30285840752884
Manes.11G129900.1.v7.1	91	58	38	0	0	0.346528794010753	2.28776436181959	-1.27792427481498	-1.00566802001742
Manes.11G130000.2.v7.1	55	35	20	0	0	0.454292983739363	0.973207165689384	-0.841114168705586	-0.651935727889948
Manes.11G130100.1.v7.1	27	17	11	0	0	0.517238747798932	0.908765478155581	-0.501437672977384	-0.376858020031703
Manes.11G130200.2.v7.1	30	17	12	0	0	0.148077966011739	0.922509825270384	-0.53783004201715	-0.406329547877147
Manes.11G130400.1.v7.1	6	3	2	0	0	0.470496351396183	0.429460746726116	-0.246695151749568	-0.17055974848132
Manes.11G130500.3.v7.1	21	16	14	0	0	1.06765900677124	1.83911069277002	-0.428653576570107	-0.317915383354204
Manes.11G130700.1.v7.1	34	22	11	0	0	0.595461830349898	0.493883977841484	-0.586353626235343	-0.445625207222427
Manes.11G130800.1.v7.1	21	4	2	1	1	-1.18741645913067	-0.459553204297234	0.0817211504817333	0.572912506100284
Manes.11G130900.1.v7.1	70	38	15	9	4	-0.827787619034884	-0.873593425852356	3.57129705003374	2.76450769727182
Manes.11G131000.1.v7.1	30	23	6	6	2	1.27562668469111	-0.226775069355702	2.52472124743641	1.37536761961204
Manes.11G131100.1.v7.1	61	35	18	3	1	-0.284036628793651	0.234489547276642	0.617258482081667	0.179961459999831
Manes.11G131200.1.v7.1	10	6	3	0	0	0.542039840035526	0.383935355589781	-0.295217335325258	-0.209854597964164
Manes.11G131300.1.v7.1	15	8	3	1	1	0.302607466212184	0.0875967914521477	0.154505264350549	0.631857835182872
Manes.11G131400.1.v7.1	17	7	3	0	0	-0.131417974840507	-0.0309377330737419	-0.380131188406164	-0.278620500306156
Manes.11G131500.2.v7.1	23	12	1	0	0	0.0698565513311798	-0.769639163726429	-0.452914861250135	-0.337562877855372
Manes.11G131600.3.v7.1	14	7	2	1	1	0.237741726688426	-0.0446815291702151	0.16663601224939	0.641682189204407
Manes.11G131700.4.v7.1	14	9	3	0	0	0.613583577906357	0.146864185403773	-0.343739507658068	-0.249149393544796
Manes.11G132100.1.v7.1	28	10	7	0	0	-0.92125839376466	0.0833042097051103	-0.513568435323265	-0.386681844373305
Manes.11G132200.1.v7.1	4	3	0	0	0	0.716610435278717	0.164901440140868	-0.222434025160055	-0.150912279916243
Manes.11G132300.1.v7.1	14	9	4	2	1	0.613583577906357	0.338410527609408	0.67701658803158	0.641682189204407
Manes.11G132400.1.v7.1	48	26	13	1	0	-0.375611800165223	0.0472325624503722	-0.245807159245305	-0.583163656176075
Manes.11G132500.4.v7.1	9	3	3	1	1	0.101332523543786	0.443203700261626	0.22729011030775	0.690804598047921
Manes.11G132800.3.v7.1	63	33	24	16	12	-0.906006158589529	1.26528644682471	7.23532141140013	9.97880624418176
Manes.11G133000.1.v7.1	18	8	4	1	0	-0.0665523841689684	0.101340407152894	0.11811313655118	-0.2884442107751
Manes.11G133200.1.v7.1	9	3	1	0	0	0.101332523543786	0.0601095147822157	-0.283086794308534	-0.200030893598056
Manes.11G133300.2.v7.1	5	2	0	0	0	0.405629995858693	0.10563355864904	-0.234564592629364	-0.160736018834529
Manes.11G133400.1.v7.1	4	0	0	0	0	0.152842884619561	0.164901440140868	-0.222434025160055	-0.150912279916243
Manes.11G133600.4.v7.1	4	2	0	0	0	0.528686001373006	0.164901440140868	-0.222434025160055	-0.150912279916243
Manes.11G133700.1.v7.1	10	1	0	0	0	-0.397560820826341	-0.190704226365324	-0.295217335325258	-0.209854597964164
Manes.11G133800.1.v7.1	4	0	0	0	0	0.152842884619561	0.164901440140868	-0.222434025160055	-0.150912279916243
Manes.11G134000.1.v7.1	6	1	0	1	0	0.0946546757044232	0.0463658262608725	0.26368291105278	-0.17055974848132
Manes.11G134100.1.v7.1	16	8	5	0	0	0.179553822784095	0.411421768291983	-0.368000620193668	-0.268796794731781
Manes.11G134200.3.v7.1	18	7	4	1	1	-0.254471165265553	0.101340407152894	0.11811313655118	0.602385007358724
Manes.11G134400.1.v7.1	10	5	1	0	0	0.354118340615551	0.000842024492021253	-0.295217335325258	-0.209854597964164
Manes.11G134600.1.v7.1	10	2	1	0	0	-0.209640509966535	0.000842024492021253	-0.295217335325258	-0.209854597964164
Manes.11G134700.2.v7.1	16	9	3	2	1	0.36747330044611	0.0283294955278824	0.652754013518927	0.622033520988571
Manes.11G134800.1.v7.1	19	11	6	0	0	0.374150932326208	0.425165125920204	-0.404392356366825	-0.298267927319099
Manes.11G134900.3.v7.1	8	2	1	0	0	0.0364667097936103	0.119377116679954	-0.270956251059864	-0.190207184682557
Manes.11G135000.1.v7.1	33	17	5	0	0	-0.221080520603845	-0.596125249004956	-0.574222680003551	-0.43580125789253
Manes.11G135100.1.v7.1	16	5	2	0	0	-0.384203270733154	-0.163216049963103	-0.368000620193668	-0.268796794731781
Manes.11G135200.1.v7.1	57	39	24	13	9	0.959883456881043	1.6209287417079	5.77330685864084	7.35364849260459
Manes.11G135300.1.v7.1	24	19	0	7	0	1.26226987069601	-1.02046286406512	3.10814905644162	-0.347386642481957
Manes.11G135400.1.v7.1	24	9	1	2	0	-0.616955242497686	-0.828908315544461	0.555705436609362	-0.347386642481957
Manes.11G135500.2.v7.1	16	9	4	1	1	0.36747330044611	0.219875162085987	0.142374536787459	0.622033520988571
Manes.11G135700.1.v7.1	39	18	10	0	0	-0.771488829283224	0.00600116358996582	-0.647008927990742	-0.494745351933781
Manes.11G135800.1.v7.1	23	11	1	1	0	-0.118061674060663	-0.769639163726429	0.0574598847835896	-0.337562877855372
Manes.11G135900.1.v7.1	26	12	2	2	1	-0.299302192533952	-0.755894646785748	0.531443661488085	0.523792309789211
Manes.11G136000.1.v7.1	14	9	3	0	0	0.613583577906357	0.146864185403773	-0.343739507658068	-0.249149393544796
Manes.11G136100.13.v7.1	9	6	2	1	1	0.665096417600335	0.251656069784241	0.22729011030775	0.690804598047921
Manes.11G136200.8.v7.1	22	8	2	1	0	-0.558766930645503	-0.51882102691972	0.069590512817371	-0.327739125206285
Manes.11G136600.6.v7.1	22	7	2	0	0	-0.746689854870823	-0.51882102691972	-0.440784210085892	-0.327739125206285
Manes.11G136800.2.v7.1	55	35	11	21	6	0.454292983739363	-0.750744662762327	9.89561511621466	4.69508054023103
Manes.11G136900.1.v7.1	9	4	2	0	0	0.289252374117465	0.251656069784241	-0.283086794308534	-0.200030893598056
Manes.11G137000.1.v7.1	51	17	3	2	1	-2.43633171172858	-2.04620270160807	0.228177908014939	0.278198441927166
Manes.11G137100.1.v7.1	4	0	0	0	0	0.152842884619561	0.164901440140868	-0.222434025160055	-0.150912279916243
Manes.11G137200.1.v7.1	10	2	1	0	0	-0.209640509966535	0.000842024492021253	-0.295217335325258	-0.209854597964164
Manes.11G137300.1.v7.1	20	10	2	0	0	0.0631785795825023	-0.400285553200105	-0.416522959173507	-0.308091651118638
Manes.11G137400.3.v7.1	50	15	6	2	1	-2.68921207834862	-1.41218247422871	0.240308468379432	0.288022105941948
Manes.11G137500.3.v7.1	58	30	7	1	1	-0.854488469748456	-1.69482872168603	-0.367117911695184	0.209432652881847
Manes.11G137650.1.v7.1	9	4	3	0	0	0.289252374117465	0.443203700261626	-0.283086794308534	-0.200030893598056
Manes.11G137800.1.v7.1	15	8	7	0	0	0.302607466212184	0.853791070427734	-0.355870060454055	-0.258973092871491
Manes.11G137900.1.v7.1	36	20	13	2	1	-0.0264841716057015	0.758446252304546	0.410136388765524	0.42555378260022
Manes.11G138000.1.v7.1	20	9	4	1	0	-0.124739797409185	-0.0171939828299233	0.0938517993059603	-0.308091651118638
Manes.11G138100.2.v7.1	26	13	3	1	0	-0.111383598213178	-0.564344827211397	0.0210680431729804	-0.367034212389618
Manes.11G138200.1.v7.1	46	22	6	2	1	-0.881193177946593	-1.1750857908103	0.288830666031636	0.32731675888501
Manes.11G138300.1.v7.1	34	17	4	3	1	-0.344133914794906	-0.846945127646157	0.944785346148636	0.44520132998407
Manes.11G138400.1.v7.1	31	10	5	0	0	-1.29044317977804	-0.477588962626304	-0.549960889423842	-0.416153429400449
Manes.11G138500.1.v7.1	32	17	6	0	0	-0.0980275626950629	-0.345309838224001	-0.56209176824285	-0.425977332345392
Manes.11G138600.1.v7.1	18	4	3	0	0	-0.818236880723766	-0.0902049250572431	-0.392261766620797	-0.2884442107751
Manes.11G139300.22.v7.1	20	11	3	0	0	0.251097216441639	-0.208739321987416	-0.416522959173507	-0.308091651118638
Manes.11G139600.2.v7.1	58	33	9	3	1	-0.290713827974376	-1.31168226542251	0.653649641583692	0.209432652881847
Manes.11G139700.3.v7.1	16	6	3	1	0	-0.196283689849897	0.0283294955278824	0.142374536787459	-0.268796794731781
Manes.11G139800.1.v7.1	45	29	7	2	1	0.557310173223046	-0.924255728868157	0.30096121213963	0.337140427244211
Manes.11G139900.4.v7.1	123	84	39	0	0	1.29493793160181	0.582467406041348	-1.66633179101112	-1.32019543346195
Manes.11G140000.2.v7.1	28	18	5	0	0	0.582105232139314	-0.299786125789632	-0.513568435323265	-0.386681844373305
Manes.11G140100.1.v7.1	29	11	3	0	0	-0.856390037122448	-0.742150401608696	-0.525699224493408	-0.396505686594944
Manes.11G140300.1.v7.1	14	6	1	0	0	0.0498226544096161	-0.236227434692725	-0.343739507658068	-0.249149393544796
Manes.11G140400.26.v7.1	39	18	9	0	0	-0.771488829283224	-0.185544227469354	-0.647008927990742	-0.494745351933781
Manes.11G140500.1.v7.1	6	0	0	0	0	-0.0932651916402502	0.0463658262608725	-0.246695151749568	-0.17055974848132
Manes.11G140700.4.v7.1	14	6	3	0	0	0.0498226544096161	0.146864185403773	-0.343739507658068	-0.249149393544796
Manes.11G140800.1.v7.1	4	1	0	0	0	0.340763742158314	0.164901440140868	-0.222434025160055	-0.150912279916243
Manes.11G140900.1.v7.1	29	22	4	0	0	1.21075544433623	-0.550600807600159	-0.525699224493408	-0.396505686594944
Manes.11G141000.1.v7.1	56	29	14	3	0	-0.796296269787564	-0.235362834894365	0.677910457718447	-0.661760499152474
Manes.11G141200.3.v7.1	20	11	3	0	0	0.251097216441639	-0.208739321987416	-0.416522959173507	-0.308091651118638
Manes.11G141400.3.v7.1	16	9	3	1	0	0.36747330044611	0.0283294955278824	0.142374536787459	-0.268796794731781
Manes.11G141500.2.v7.1	25	17	9	1	0	0.763350283285254	0.64420054867303	0.0331986514906645	-0.357210420266539
Manes.11G141600.1.v7.1	25	12	3	0	0	-0.176249070626032	-0.505076822808194	-0.477176222641118	-0.357210420266539
Manes.11G141700.2.v7.1	6	3	0	0	0	0.470496351396183	0.0463658262608725	-0.246695151749568	-0.17055974848132
Manes.11G141800.2.v7.1	23	15	11	1	0	0.633616043355452	1.14584901386204	0.0574598847835896	-0.337562877855372
Manes.11G141900.1.v7.1	8	3	2	1	1	0.224386467036836	0.310924057554923	0.239421012338049	0.70062921582956
Manes.11G142000.1.v7.1	10	4	2	0	0	0.166198297790745	0.192388278947813	-0.295217335325258	-0.209854597964164
Manes.11G142100.3.v7.1	40	19	5	0	0	-0.706621552955203	-1.01101280996402	-0.6591401131674	-0.504569468752706
Manes.11G142200.3.v7.1	8	6	1	0	0	0.788154368549666	0.119377116679954	-0.270956251059864	-0.190207184682557
Manes.11G142300.1.v7.1	24	9	3	0	0	-0.616955242497686	-0.445809027425294	-0.465045531592115	-0.347386642481957
Manes.11G142400.1.v7.1	66	26	12	3	2	-2.59096003542043	-1.21118493794327	0.556606620161423	1.02170830335981
Manes.11G142600.1.v7.1	4	1	0	0	0	0.340763742158314	0.164901440140868	-0.222434025160055	-0.150912279916243
Manes.11G142800.1.v7.1	22	13	4	1	0	0.380828674289897	-0.135728253498415	0.069590512817371	-0.327739125206285
Manes.11G142900.6.v7.1	35	23	3	7	1	0.660328856570251	-1.09777133952308	2.97464141377578	0.435377548184547
Manes.11G143700.1.v7.1	8	4	1	0	0	0.412307147246304	0.119377116679954	-0.270956251059864	-0.190207184682557
Manes.11G143900.1.v7.1	40	15	6	1	0	-1.45834895262893	-0.819458089318249	-0.148760800172764	-0.504569468752706
Manes.11G144000.1.v7.1	26	7	2	0	0	-1.23892909100755	-0.755894646785748	-0.48930693592644	-0.367034212389618
Manes.11G144100.1.v7.1	27	15	4	1	0	0.141399945206155	-0.432065020148224	0.00893743836879436	-0.376858020031703
Manes.11G144200.2.v7.1	10	1	0	0	0	-0.397560820826341	-0.190704226365324	-0.295217335325258	-0.209854597964164
Manes.11G144300.1.v7.1	10	5	0	1	0	0.354118340615551	-0.190704226365324	0.215159237789554	-0.209854597964164
Manes.11G144400.1.v7.1	11	3	2	0	0	-0.144774518279636	0.13312065433957	-0.307347875639309	-0.219678298961391
Manes.11G144500.1.v7.1	23	13	5	0	0	0.257775064058013	-0.00345026466258302	-0.452914861250135	-0.337562877855372
Manes.11G144600.2.v7.1	16	8	6	0	0	0.179553822784095	0.602970132746719	-0.368000620193668	-0.268796794731781
Manes.11G144700.1.v7.1	25	6	4	0	0	-1.30380072295049	-0.313529973112224	-0.477176222641118	-0.357210420266539
Manes.11G144800.1.v7.1	18	12	3	1	0	0.685127732352461	-0.0902049250572431	0.11811313655118	-0.2884442107751
Manes.11G144900.1.v7.1	23	12	3	1	1	0.0698565513311798	-0.38654141035693	0.0574598847835896	0.553264337611062
Manes.11G145000.3.v7.1	22	16	6	0	0	0.944598651153761	0.247362199758825	-0.440784210085892	-0.327739125206285
Manes.11G145100.1.v7.1	5	3	0	0	0	0.593552753165496	0.10563355864904	-0.234564592629364	-0.160736018834529
Manes.11G145200.2.v7.1	12	10	3	0	0	1.04762781315944	0.265399390209469	-0.319478416779954	-0.22950199777024
Manes.11G145300.1.v7.1	12	3	0	0	0	-0.26782807748451	-0.309239156392796	-0.319478416779954	-0.22950199777024
Manes.11G145400.1.v7.1	7	2	0	0	0	0.159520580517784	-0.0129017877293834	-0.25882570404997	-0.180383470037152
Manes.11G145500.1.v7.1	8	4	1	1	1	0.412307147246304	0.119377116679954	0.239421012338049	0.70062921582956
Manes.11G145800.2.v7.1	16	6	1	1	0	-0.196283689849897	-0.354762292965154	0.142374536787459	-0.268796794731781
Manes.11G145900.1.v7.1	29	18	8	0	0	0.459050564515088	0.215582223941404	-0.525699224493408	-0.396505686594944
Manes.11G146000.1.v7.1	32	5	1	1	1	-2.35329785476173	-1.30307667308834	-0.0517155864738236	0.464848946950728
Manes.11G146100.1.v7.1	11	7	3	0	0	0.606906462797191	0.324667262474702	-0.307347875639309	-0.219678298961391
Manes.11G146200.1.v7.1	12	4	0	0	0	-0.0799086862253908	-0.309239156392796	-0.319478416779954	-0.22950199777024
Manes.11G146300.1.v7.1	37	16	8	2	0	-0.901224493751817	-0.25855516883788	0.39800577197565	-0.47509720971446
Manes.11G146500.4.v7.1	25	11	0	2	0	-0.364168024444206	-1.07973359755617	0.543574532887555	-0.357210420266539
Manes.11G146600.1.v7.1	17	10	2	0	0	0.432339268246025	-0.222483322009163	-0.380131188406164	-0.278620500306156
Manes.11G146900.3.v7.1	15	6	2	0	0	-0.0732305130684231	-0.103948795918277	-0.355870060454055	-0.258973092871491
Manes.11G146933.1.v7.1	3	0	0	0	0	0.275897551438545	0.224169501442542	-0.210303447812329	-0.141088530545913
Manes.11G147000.1.v7.1	12	2	0	0	0	-0.455748570393585	-0.309239156392796	-0.319478416779954	-0.22950199777024
Manes.11G147100.3.v7.1	36	11	2	2	1	-1.71784688600471	-1.34860575024697	0.410136388765524	0.42555378260022
Manes.11G147200.1.v7.1	9	3	0	0	0	0.101332523543786	-0.131436783337462	-0.283086794308534	-0.200030893598056
Manes.11G147300.3.v7.1	33	16	3	0	0	-0.408999777387448	-0.979229290014833	-0.574222680003551	-0.43580125789253
Manes.11G147400.18.v7.1	25	12	4	2	0	-0.176249070626032	-0.313529973112224	0.543574532887555	-0.357210420266539
Manes.11G147500.2.v7.1	32	19	7	3	1	0.277809096838205	-0.153764172984797	0.969047555094727	0.464848946950728
Manes.11G147601.1.v7.1	28	13	3	0	0	-0.357489870377049	-0.682881585904436	-0.513568435323265	-0.386681844373305
Manes.11G147900.1.v7.1	21	12	3	0	0	0.315962880364379	-0.268006588342831	-0.428653576570107	-0.317915383354204
Manes.11G148000.3.v7.1	48	27	9	0	0	-0.187691554760797	-0.718959425154967	-0.756191349452766	-0.583163656176075
Manes.11G148201.1.v7.1	12	6	2	0	0	0.295929883197801	0.0738531652539111	-0.319478416779954	-0.22950199777024
Manes.11G148500.1.v7.1	13	4	1	0	0	-0.202962054789848	-0.176960083783471	-0.331608960276454	-0.23932569557121
Manes.11G148600.11.v7.1	46	26	14	0	0	-0.129503555425467	0.357314099918289	-0.731928226487925	-0.563514883978188
Manes.11G148700.3.v7.1	22	8	5	0	0	-0.558766930645503	0.0558168538630211	-0.440784210085892	-0.327739125206285
Manes.11G149300.1.v7.1	18	5	0	1	0	-0.630312640545249	-0.664846509007764	0.11811313655118	-0.2884442107751
Manes.11G149400.4.v7.1	31	9	1	0	0	-1.47838228135965	-1.24380386950553	-0.549960889423842	-0.416153429400449
Manes.11G149500.1.v7.1	23	17	6	0	0	1.00946744782271	0.188094876780601	-0.452914861250135	-0.337562877855372
Manes.11G149700.1.v7.1	26	7	3	1	0	-1.23892909100755	-0.564344827211397	0.0210680431729804	-0.367034212389618
Manes.11G149900.1.v7.1	25	12	4	3	2	-0.176249070626032	-0.313529973112224	1.05396690700784	1.42449232814063
Manes.11G150000.2.v7.1	25	14	10	3	2	0.199587435105543	0.835751637828307	1.05396690700784	1.42449232814063
Manes.11G150100.1.v7.1	9	5	3	0	0	0.4771734144709	0.443203700261626	-0.283086794308534	-0.200030893598056
Manes.11G150200.2.v7.1	5	3	0	0	0	0.593552753165496	0.10563355864904	-0.234564592629364	-0.160736018834529
Manes.11G150300.1.v7.1	19	2	1	0	0	-1.31716001915245	-0.532565432081388	-0.404392356366825	-0.298267927319099
Manes.11G150400.1.v7.1	42	19	10	1	0	-0.952738335134206	-0.171800699687283	-0.17302225197544	-0.524217799712354
Manes.11G150600.1.v7.1	7	5	3	0	0	0.723286897895445	0.561741267106773	-0.25882570404997	-0.180383470037152
Manes.11G150800.1.v7.1	21	13	6	1	0	0.503883029989938	0.306629661804621	0.0817211504817333	-0.317915383354204
Manes.11G150900.2.v7.1	15	9	2	1	0	0.49052793642751	-0.103948795918277	0.154505264350549	-0.258973092871491
Manes.11G151100.1.v7.1	16	4	1	0	0	-0.572124431951846	-0.354762292965154	-0.368000620193668	-0.268796794731781
Manes.11G151201.5.v7.1	39	35	20	7	4	2.42340975753477	1.92159156397543	2.926097892732	3.06911552706787
Manes.11G151300.2.v7.1	31	13	5	2	1	-0.726654633342604	-0.477588962626304	0.470789735798095	0.474672784478888
Manes.11G151400.2.v7.1	7	2	1	0	0	0.159520580517784	0.178644860890705	-0.25882570404997	-0.180383470037152
Manes.11G151500.1.v7.1	15	6	1	0	0	-0.0732305130684231	-0.295494827518395	-0.355870060454055	-0.258973092871491
Manes.11G151600.1.v7.1	35	23	8	2	1	0.660328856570251	-0.140020529624434	0.422267021055242	0.435377548184547
Manes.11G151700.2.v7.1	42	22	1	1	0	-0.388966655086097	-1.8958424860215	-0.17302225197544	-0.524217799712354
Manes.11G151800.1.v7.1	27	14	6	0	0	-0.0465181971979475	-0.0489736385496213	-0.501437672977384	-0.376858020031703
Manes.11G151900.1.v7.1	7	3	0	0	0	0.34744099950513	-0.0129017877293834	-0.25882570404997	-0.180383470037152
Manes.11G152000.4.v7.1	44	19	9	1	0	-1.19886245271738	-0.481883301633457	-0.197283787598443	-0.543866268305614
Manes.11G152140.1.v7.1	6	4	2	0	0	0.658419705720285	0.429460746726116	-0.246695151749568	-0.17055974848132
Manes.11G152200.1.v7.1	29	18	7	1	0	0.459050564515088	0.0240371305465576	-0.0153237668161319	-0.396505686594944
Manes.11G152300.1.v7.1	36	18	8	3	0	-0.402321949190581	-0.199287789157738	0.920523320560757	-0.4652731819528
Manes.11G152400.1.v7.1	17	11	8	2	2	0.620260875316117	0.926804600267574	0.640622796158732	1.50309558341109
Manes.11G152500.1.v7.1	6	2	0	0	0	0.282574932391049	0.0463658262608725	-0.246695151749568	-0.17055974848132
Manes.11G152600.1.v7.1	20	8	6	0	0	-0.312658687483665	0.365897293623196	-0.416522959173507	-0.308091651118638
Manes.11G152700.1.v7.1	4	1	0	0	0	0.340763742158314	0.164901440140868	-0.222434025160055	-0.150912279916243
Manes.11G153000.1.v7.1	51	25	14	2	2	-0.932708609215667	0.0609764921644419	0.228177908014939	1.16905972870063
Manes.11G153200.1.v7.1	14	8	4	1	0	0.425661776860437	0.338410527609408	0.16663601224939	-0.249149393544796
Manes.11G153300.5.v7.1	54	32	12	1	1	0.0135841062382957	-0.499923292531039	-0.318593151249248	0.24872742912516
Manes.11G153500.1.v7.1	25	18	7	1	0	0.951276481888295	0.261105810984306	0.0331986514906645	-0.357210420266539
Manes.11G153600.1.v7.1	13	7	2	0	0	0.360795772069255	0.0145857809856196	-0.331608960276454	-0.23932569557121
Manes.11G153700.1.v7.1	32	17	10	2	2	-0.0980275626950629	0.420872154335201	0.458659026216212	1.35571819585368
Manes.11G153900.1.v7.1	26	11	5	0	0	-0.487222017955856	-0.181251604821924	-0.48930693592644	-0.367034212389618
