RowNum	Transcript	PnPs	dNdS	Alpha_original	Alpha_Asymptotic	Alpha_Default	Mk_test	NI
12362	Manes.09G000200.2.v7.1	NA	0.28066	-0.781515000356303	-2.78806347444182	-0.374448400812522	NA	NA
12363	Manes.09G000300.1.v7.1	1.6	0.28684	-0.230446159777535	-7.41805238579509	-16.9029971375147	-4.57802259099149	5.57802259099149
12364	Manes.09G000400.2.v7.1	NA	0.26325	-1.53244697689142	-4.63865147198481	-4.7707624911926	NA	NA
12365	Manes.09G000500.3.v7.1	NA	0.07581	-17.4672206832872	-6.04308998263699	-3.48113868336752	NA	NA
12366	Manes.09G000600.3.v7.1	0.363636363636364	0.22609	-4.05487700852379	-4.19339278240601	-8.49474398101051	-0.60836995725757	1.60836995725757
12367	Manes.09G000700.1.v7.1	2.66666666666667	0.38413	-0.388418851256953	-3.5194090780128	-3.93344442083759	-5.94209425628477	6.94209425628477
12368	Manes.09G000800.1.v7.1	0	1e-04	NA	NA	NA	1	0
12369	Manes.09G000900.6.v7.1	1.75	0.23219	-2.87613592316637	-3.6638595736429	-2.84847298665098	-6.53693096171239	7.53693096171239
12370	Manes.09G001200.3.v7.1	2	0.19852	-2.35818389415004	-4.13604595575889	-3.59295967579443	-9.07455168245013	10.0745516824501
12371	Manes.09G001400.1.v7.1	2	0.1187	-4.0547598989048	-13.2307429586284	-11.653696104453	-15.849199663016	16.849199663016
12372	Manes.09G001500.2.v7.1	4	0.10945	-10.7470469229263	-4.01268279849904	-1.18327582973393	-35.5463682046597	36.5463682046597
12373	Manes.09G001600.1.v7.1	0.5	0.44428	-0.500555205426007	-4.50203575322869	-8.70001757793241	-0.125416404069506	1.12541640406951
12374	Manes.09G001733.1.v7.1	NA	0.24271	-1.74676225399311	-4.06368766671248	-3.4387446442667	NA	NA
12375	Manes.09G002000.1.v7.1	NA	0.37716	-0.325697316788631	-2.62957906149897	-2.1695021457217	NA	NA
12376	Manes.09G002100.1.v7.1	0	0.23472	-9.65098841172461	-1.42917279565649	-3.5404132858368	1	0
12377	Manes.09G002200.2.v7.1	NA	0.07125	NA	NA	NA	NA	NA
12378	Manes.09G002301.1.v7.1	2	2	0.75	0.0581395348837209	1.703125	0	1
12379	Manes.09G002500.2.v7.1	0.75	0.19603	-5.8016800149637	-2.21887624324389	-0.548658949990708	-2.82594500841708	3.82594500841708
12380	Manes.09G002700.5.v7.1	1	0.15369	-6.3199297286746	-4.86722691161587	-4.00475780856638	-5.50660420326632	6.50660420326632
12381	Manes.09G002800.4.v7.1	1.33333333333333	0.21871	-5.40117049974853	-2.1542838357712	-0.00752239373716224	-5.09635285690334	6.09635285690334
12382	Manes.09G002900.1.v7.1	0.1	0.16318	-44.9615148915308	-0.266619255369441	-1.14119464927004	0.387179801446256	0.612820198553744
12383	Manes.09G003000.1.v7.1	1	0.19023	-6.88519161015613	-1.54766145311074	-0.468452073767711	-4.25679440677075	5.25679440677075
12384	Manes.09G003100.1.v7.1	1.25	0.31489	-4.29285358908402	-0.29746994596223	-0.0518627154083058	-2.96964019181301	3.96964019181301
12385	Manes.09G003300.1.v7.1	1	0.23368	-3.27935638479973	NA	NA	-3.27935638479973	4.27935638479973
12386	Manes.09G003400.5.v7.1	4	0.24801	-1.68806365334731	-3.53859023243739	-3.05782968742189	-15.1283819200839	16.1283819200839
12387	Manes.09G003500.1.v7.1	1	0.16689	-8.32084340317308	-2.3269865971666	-1.749105345175	-4.99197075918269	5.99197075918269
12388	Manes.09G003600.1.v7.1	0	0.12645	-62.2661130881771	-0.279278022003582	-0.33008836085406	1	0
12389	Manes.09G003700.1.v7.1	0	0.12392	NA	NA	NA	1	0
12390	Manes.09G003800.4.v7.1	1.125	0.37266	-1.68341115225675	-1.62671936734992	-3.17556396769915	-2.01883754628884	3.01883754628884
12391	Manes.09G003900.1.v7.1	2	0.41102	-2.04121453943847	-0.843160326932406	0.123496997884242	-3.86594326310155	4.86594326310155
12392	Manes.09G004100.4.v7.1	0	0.33043	-2.02635959204673	-2.7469213996769	-3.3890349459925	1	0
12393	Manes.09G004200.1.v7.1	0.9	0.28578	-3.03753290589318	-1.26595447516985	-0.308609495541018	-2.14927566659668	3.14927566659668
12394	Manes.09G004300.2.v7.1	0.384615384615385	0.04023	-52.2651539362949	-8.0212349486536	-6.76315754305218	-8.56041224497601	9.56041224497601
12395	Manes.09G004432.2.v7.1	3.875	0.27306	-0.187740146210812	-8.81692069515495	-7.14693424679	-13.1910202885813	14.1910202885813
12396	Manes.09G004500.1.v7.1	0	0.10117	-23.7108826727291	-5.32598596421864	-11.2318869230009	1	0
12397	Manes.09G004900.1.v7.1	0.5	2	-0.25	0.717171717171717	0.760443548387097	0.75	0.25
12398	Manes.09G005000.1.v7.1	0.5	0.14284	-13.0016802016242	-5.22296897849964	-14.5685348908536	-2.50042005040605	3.50042005040605
12399	Manes.09G005100.1.v7.1	0	0.20941	NA	NA	NA	1	0
12400	Manes.09G005200.2.v7.1	0	0.15679	-13.8819014818122	-3.28170592084107	-4.60224233711886	1	0
12401	Manes.09G005300.1.v7.1	0.5	0.12479	-15.0269252343938	-4.29703461136744	-3.57289986307431	-3.00673130859845	4.00673130859845
12402	Manes.09G005400.1.v7.1	0	0.25466	-2.92680436660646	-5.15684141430889	-8.11319456935624	1	0
12403	Manes.09G005500.1.v7.1	0.125	0.14643	-10.3820027772087	-7.00665022948472	-20.5166403307054	0.146349791709349	0.853650208290651
12404	Manes.09G005600.1.v7.1	1.33333333333333	0.08719	-41.0537523416294	-1.00801541866398	0.644772244875136	-14.2922735787743	15.2922735787743
12405	Manes.09G005701.1.v7.1	0.5	0.49523	-1.01926377642711	-1.44437193988545	-2.38787589156105	-0.00963188821355732	1.00963188821356
12406	Manes.09G005800.2.v7.1	0.538461538461538	0.11858	-9.96306291111486	-7.6265456216606	-21.3288975667593	-3.54091363182272	4.54091363182272
12407	Manes.09G006300.1.v7.1	2	0.33549	0.383300391295902	-18.8004624366066	-26.4776344516417	-4.96142955080628	5.96142955080628
12408	Manes.09G006500.1.v7.1	0.75	0.20659	-2.22700356583894	-4.90705737475603	-4.42443932733879	-2.63037901156881	3.63037901156881
12409	Manes.09G006600.2.v7.1	1.33333333333333	0.22682	-1.9391881962202	-8.57532404549863	-17.0918338047339	-4.87837639244039	5.87837639244039
12410	Manes.09G006700.2.v7.1	0.75	0.39869	-0.672142934778065	-4.17442656195102	-16.6336911988914	-0.881160801625323	1.88116080162532
12411	Manes.09G006800.3.v7.1	0.666666666666667	0.44408	-3.05332372545487	-0.54914263738819	-0.458918087024909	-0.501231009427731	1.50123100942773
12412	Manes.09G006900.5.v7.1	0	0.20955	-22.8606537819136	-0.497139060825953	-1.73732584502206	1	0
12413	Manes.09G007000.1.v7.1	0.875	0.26939	-2.95956296323793	-2.27537377473726	-2.46745440529605	-2.24807899328112	3.24807899328112
12414	Manes.09G007100.1.v7.1	1.2	0.55782	-0.792692983399663	-0.246289985034697	0.529421770749184	-1.1512315800796	2.1512315800796
12415	Manes.09G007200.1.v7.1	1	0.16163	-5.18697024067314	-8.08087567582671	-12.1310959120093	-5.18697024067314	6.18697024067314
12416	Manes.09G007300.3.v7.1	0	0.16398	-23.3932186852055	-1.48449449571538	-4.13888724955968	1	0
12417	Manes.09G007400.1.v7.1	1.06666666666667	0.37203	-0.946450369686538	-3.70554881831173	-4.29056226462416	-1.86715229058589	2.86715229058589
12418	Manes.09G007600.9.v7.1	2	0.17686	-1.82709487730408	-5.91067636674331	-2.74210085372185	-10.3083795092163	11.3083795092163
12419	Manes.09G007700.1.v7.1	0.666666666666667	0.18355	-9.89621356578589	-2.0115923605436	-2.25552118371446	-2.6320711885953	3.6320711885953
12420	Manes.09G007800.1.v7.1	0.2	0.15145	-14.4066248486849	-2.94122961245429	-3.1223371210911	-0.320567844172994	1.32056784417299
12421	Manes.09G007900.1.v7.1	0	0.14551	-5.87237990516116	-11.4084637176521	-14.2005220052866	1	0
12422	Manes.09G008001.2.v7.1	0	0.05008	-278.552715654952	-1.65135948457572	-6.53749430785528	1	0
12423	Manes.09G008200.4.v7.1	0.5	0.08522	-24.8155362590941	-4.14663801018623	-1.21091330228295	-4.8671673316123	5.8671673316123
12424	Manes.09G008300.1.v7.1	0.75	0.18148	-8.18374843876277	-0.941110465465766	-3.14014427737848	-3.13268679744324	4.13268679744324
12425	Manes.09G008400.4.v7.1	0.25	0.07252	-54.1571980143409	-1.74219024219024	-2.36757449784112	-2.4473248758963	3.4473248758963
12426	Manes.09G008600.1.v7.1	0.5	0.21036	-8.50751093363757	-1.33726310451924	-1.02098501902524	-1.37687773340939	2.37687773340939
12427	Manes.09G009000.1.v7.1	0.666666666666667	0.36142	-1.39794883146109	-3.46498230750761	-6.33963138511908	-0.844576024200838	1.84457602420084
12428	Manes.09G009100.1.v7.1	NA	0.2009	-5.63680106188817	-1.80483854401226	-1.01077677333719	NA	NA
12429	Manes.09G009300.3.v7.1	2	0.19793	-0.943188928486761	-11.7549647043623	-12.6163446114993	-9.10458242813116	10.1045824281312
12430	Manes.09G009700.1.v7.1	0.2	1.46433	-2.41453087760273	0.853662962388455	0.703504902128163	0.863418764895891	0.136581235104109
12431	Manes.09G009800.1.v7.1	0	0.1044	NA	NA	NA	1	0
12432	Manes.09G010000.15.v7.1	1.25	0.20772	-2.20944861672765	-5.64355863662623	-14.5722342680748	-5.01771615636434	6.01771615636434
12433	Manes.09G010100.4.v7.1	0.5	0.16083	-5.21774544550146	-9.24099249847299	-15.294003084804	-2.10887272275073	3.10887272275073
12434	Manes.09G010300.1.v7.1	0.285714285714286	0.10001	-26.997200279972	-3.02557146882714	-6.60387670910328	-1.85685717142572	2.85685717142572
12435	Manes.09G010401.1.v7.1	0.307692307692308	0.08437	-46.4102169017423	-2.2844427371689	-5.41128219871237	-2.64693976167249	3.64693976167249
12436	Manes.09G010500.2.v7.1	5	0.48535	0.0490605510694107	-3.52828309014566	-3.1524084815092	-9.30184403008138	10.3018440300814
12437	Manes.09G010600.1.v7.1	4	0.2202	-4.44959128065395	-1.33947100432114	0.761519342142528	-17.1653042688465	18.1653042688465
12438	Manes.09G010900.2.v7.1	2	0.61072	0.298252180096561	-2.07432378243412	-1.79185276817632	-2.27482315954938	3.27482315954938
12439	Manes.09G011000.1.v7.1	3	0.36512	0.315293602103418	-7.21647677475898	-6.95445060344272	-7.21647677475898	8.21647677475898
12440	Manes.09G011100.5.v7.1	0.666666666666667	0.17016	-2.91788120984172	-9.08409197760396	-16.8824984996501	-2.91788120984172	3.91788120984172
12441	Manes.09G011300.2.v7.1	1.8	0.34711	-0.563934034908654	-2.90184360012341	-1.9708929576883	-4.18567601048659	5.18567601048659
12442	Manes.09G011401.1.v7.1	2.14285714285714	0.37888	-0.368556056056056	-3.77738562584931	-3.63306976348811	-4.65576737451737	5.65576737451737
12443	Manes.09G011600.3.v7.1	2.375	0.47313	0.257389403860775	-5.64730236497143	-6.18110795393824	-4.0197620104411	5.0197620104411
12444	Manes.09G011700.2.v7.1	1.4375	0.52093	-0.33793349772464	-1.31170967500802	-0.573785161510514	-1.75948783905707	2.75948783905707
12445	Manes.09G011709.1.v7.1	NA	0.46155	NA	NA	NA	NA	NA
12446	Manes.09G011718.1.v7.1	NA	0.53218	NA	NA	NA	NA	NA
12447	Manes.09G011727.1.v7.1	2.46153846153846	0.39634	-0.261543119543826	-2.58611242103829	-0.708002172840118	-5.21067381929268	6.21067381929268
12448	Manes.09G011736.1.v7.1	4	0.42247	0.21098934046599	-3.73406395720406	-4.48680557835627	-8.46812791440812	9.46812791440812
12449	Manes.09G011763.1.v7.1	3.78571428571429	0.43634	0.283815373332722	-4.12663638845655	-2.99316197994096	-7.67606519162646	8.67606519162646
12450	Manes.09G011772.1.v7.1	NA	0.43648	0.0181189777963972	-3.82327519678963	-3.26986271402895	NA	NA
12451	Manes.09G011790.1.v7.1	3.45454545454545	0.42136	0.0981583444085817	-4.31110086993323	-4.01107108035814	-7.19856050537652	8.19856050537652
12452	Manes.09G011799.1.v7.1	2.90909090909091	0.40966	-0.24543299719927	-3.0382780541286	-1.76680666145821	-6.10123250766711	7.10123250766711
12453	Manes.09G011808.1.v7.1	2.2	0.4509	-0.241960523397649	-2.03123088693816	-0.418616939188699	-3.87913062763362	4.87913062763362
12454	Manes.09G011817.5.v7.1	1.5	1.77295	0.696290623840752	0.0761109733643048	0.147503126542071	0.15395245212781	0.84604754787219
12455	Manes.09G011826.1.v7.1	3	0.35371	-0.413587402109072	-3.09651859386711	-2.33756454133909	-7.48152441265443	8.48152441265443
12456	Manes.09G011835.1.v7.1	1.83333333333333	0.41329	-0.173143518712006	-5.57886254733911	-9.26936776857359	-3.43594893012976	4.43594893012976
12457	Manes.09G011844.1.v7.1	1.83333333333333	0.41354	-0.167380714537058	-4.93971726945797	-5.31525341074832	-3.43326723734906	4.43326723734906
12458	Manes.09G011853.1.v7.1	5	0.45168	0.446510804109104	-5.96473904829378	-7.92635237050495	-10.0697839178179	11.0697839178179
12459	Manes.09G011862.1.v7.1	NA	0.39043	NA	NA	NA	NA	NA
12460	Manes.09G011871.1.v7.1	NA	1.32953	NA	NA	NA	NA	NA
12461	Manes.09G011889.1.v7.1	3	0.40208	0.0673497811380819	-4.60371525875144	-3.9747613114062	-6.46120175089534	7.46120175089534
12462	Manes.09G011898.2.v7.1	1.83333333333333	0.39386	-0.269486619611029	-4.49511488602168	-5.08302172552384	-3.6547842719071	4.6547842719071
12463	Manes.09G011934.1.v7.1	NA	0.40127	NA	NA	NA	NA	NA
12464	Manes.09G011943.1.v7.1	2.33333333333333	0.46419	0.138283892371658	-4.6057875818833	-5.33995464871517	-4.02667729449865	5.02667729449865
12465	Manes.09G011952.1.v7.1	0.6	0.39873	-2.34395037577642	-1.12855302765768	-1.10175985561221	-0.504777669099391	1.50477766909939
12466	Manes.09G011961.1.v7.1	1.9	0.33594	-0.37387170785992	-3.96858064360493	-3.42787991399783	-4.65577186402334	5.65577186402334
12467	Manes.09G012000.1.v7.1	4.33333333333333	0.49405	0.160744567672374	-3.10143869947107	-2.50814899927519	-7.77104206726714	8.77104206726714
12468	Manes.09G012300.7.v7.1	1.75	0.42647	-0.278998629339802	-3.09957176556599	-2.18349512859942	-3.10345393579853	4.10345393579853
12469	Manes.09G012401.1.v7.1	1.5	0.2965	-1.02360876897133	-2.4960720602147	-1.94656294765091	-4.05902192242833	5.05902192242833
12470	Manes.09G012500.2.v7.1	0.857142857142857	0.40557	-1.46566560643046	-0.80308586197117	0.00778737493611836	-1.11342766265468	2.11342766265468
12471	Manes.09G012700.2.v7.1	2.71428571428571	0.40534	0.0131741254255686	-3.46668553754743	-3.2207199213086	-5.6963184346122	6.6963184346122
12472	Manes.09G012900.1.v7.1	2.41666666666667	0.4647	-0.158729370478886	-2.40680763497453	-1.55406077876358	-4.20048776988739	5.20048776988739
12473	Manes.09G013150.1.v7.1	2.66666666666667	0.52443	0.30660648010914	-3.08887725131517	-4.02704865367738	-4.08488581253298	5.08488581253298
12474	Manes.09G013600.4.v7.1	1.8	0.40306	-0.578831033502794	-2.31306965131379	-0.7500243719265	-3.4658363519079	4.4658363519079
12475	Manes.09G013700.2.v7.1	2.1	0.35096	-0.286793091024067	-5.56722336948554	-6.27958626983973	-4.98358787326191	5.98358787326191
12476	Manes.09G013801.1.v7.1	5	2	0.782608695652174	0.153846153846154	0.472463401294046	-1.5	2.5
12477	Manes.09G013901.1.v7.1	1.25	0.41444	-0.809670881189074	-3.41988152913469	-3.4323269079917	-2.01611813531512	3.01611813531512
12478	Manes.09G014001.1.v7.1	2	0.45918	0.19765439994865	-4.71488539096978	-6.56690163437675	-3.35559040027876	4.35559040027876
12479	Manes.09G014100.2.v7.1	2.63636363636364	0.55576	0.372324008020862	-5.31280293893864	-5.02772421366608	-3.74370886059385	4.74370886059385
12480	Manes.09G014400.5.v7.1	2.2	0.91595	0.508706807140128	-0.961471881097795	-1.10913429678452	-1.40187783175938	2.40187783175938
12481	Manes.09G014740.1.v7.1	2.66666666666667	0.46596	0.0358070170854996	-3.09887095439503	-2.62925237082416	-4.7229518985893	5.7229518985893
12482	Manes.09G014860.1.v7.1	3	0.43278	-0.0420546054735957	-3.41875917928176	-2.44881462890764	-5.93192846249827	6.93192846249827
12483	Manes.09G014980.1.v7.1	2	0.29999	-0.666722224074136	-3.46443452877001	0.272625326827132	-5.66688889629654	6.66688889629654
12484	Manes.09G015100.2.v7.1	2.30769230769231	0.43515	0.217682335022651	-7.62779723063836	-10.3075700076796	-4.30321109431762	5.30321109431762
12485	Manes.09G015250.1.v7.1	2.0625	0.41151	0.05268278176818	-4.94918263990705	-5.07595219413909	-4.01202886928629	5.01202886928629
12486	Manes.09G015400.1.v7.1	1.8	0.44266	-0.242488591695658	-4.69726476192155	-4.96359858622692	-3.06632630009488	4.06632630009488
12487	Manes.09G015600.1.v7.1	1	0.50336	-0.135228407955681	-2.49006030824213	-2.37181910220767	-0.986649713922441	1.98664971392244
12488	Manes.09G015700.2.v7.1	2.11111111111111	0.45325	-0.195072623644052	-3.59935153812705	-3.53870726912202	-3.65771894343323	4.65771894343323
12489	Manes.09G015800.1.v7.1	0.4	0.17389	-19.1276669158664	-0.490938290064174	-2.88896612289069	-1.30030479038473	2.30030479038473
12490	Manes.09G015900.1.v7.1	0.3125	0.15755	-20.1573045593991	-0.545533595473837	-0.493831600115605	-0.983497302443669	1.98349730244367
12491	Manes.09G016000.7.v7.1	0.777777777777778	0.38783	-2.54536781579558	-1.26591000899332	-1.21286654276499	-1.00546058267225	2.00546058267225
12492	Manes.09G016100.1.v7.1	1	0.298	-2.35570469798658	-2.54446308724832	-2.71244489647696	-2.35570469798658	3.35570469798658
12493	Manes.09G016200.21.v7.1	0.615384615384615	0.38272	-3.89914297658863	-0.135182192827527	0.696748555424444	-0.607923848726523	1.60792384872652
12494	Manes.09G016400.3.v7.1	1	0.48321	-1.06949359491732	-1.78088201817015	-1.34008544560759	-1.06949359491732	2.06949359491732
12495	Manes.09G016500.9.v7.1	1.30769230769231	0.41536	-1.26592948427445	-0.848654523442659	0.0802477021679791	-2.14833471613133	3.14833471613133
12496	Manes.09G016611.3.v7.1	2.54545454545455	0.40735	-0.543074576092865	-2.0571308342267	-1.23141214514817	-5.24881439905376	6.24881439905376
12497	Manes.09G016622.1.v7.1	3.66666666666667	0.40606	-0.313434796171338	-2.40085795437221	-1.99102745984106	-8.02986422367795	9.02986422367795
12498	Manes.09G016644.5.v7.1	NA	2	NA	NA	NA	NA	NA
12499	Manes.09G016655.1.v7.1	2.33333333333333	0.45958	0.497869292029177	-16.5703903564124	-18.4674298225542	-4.07709938059387	5.07709938059387
12500	Manes.09G016666.3.v7.1	1.60869565217391	0.43746	-0.50870936771362	-2.59064155094669	-2.88534961589862	-2.67735484884083	3.67735484884083
12501	Manes.09G016677.1.v7.1	4.28571428571429	0.48636	0.242493106687271	-2.81665661886226	-1.98979488607454	-7.81181488139298	8.81181488139298
12502	Manes.09G016688.1.v7.1	1.44444444444444	0.41189	-0.161137365717103	-5.01468094557617	-5.86632912876179	-2.50686941767083	3.50686941767083
12503	Manes.09G016699.1.v7.1	1.92307692307692	0.46237	-0.189523541752276	-2.41116438614114	-1.56890595739374	-3.15917322291005	4.15917322291005
12504	Manes.09G016710.7.v7.1	4	0.75243	0.468389086027936	-1.7688068436045	-0.898686963914336	-4.31610913972064	5.31610913972064
12505	Manes.09G016721.3.v7.1	1.58333333333333	0.33041	-1.86725105490945	-1.45703204197587	-0.451017101416263	-3.7920260686218	4.7920260686218
12506	Manes.09G016743.1.v7.1	NA	0.3694	NA	NA	NA	NA	NA
12507	Manes.09G016765.1.v7.1	NA	1.90451	NA	NA	NA	NA	NA
12508	Manes.09G016787.1.v7.1	1.54545454545455	0.55938	-0.0563643514410435	-1.87280006357631	-2.21230544535811	-1.76279907299966	2.76279907299966
12509	Manes.09G016900.1.v7.1	3.2	0.46119	0.153832688395185	-3.97289033467181	-3.36896461656917	-5.93857195515948	6.93857195515948
12510	Manes.09G017000.1.v7.1	1.85714285714286	0.43663	-0.0306208918306117	-4.85580052176484	-4.42676693610569	-3.25335606152317	4.25335606152317
12511	Manes.09G017800.1.v7.1	2.8	0.37095	-0.0109179134654265	-9.10019319764568	-5.99575618702185	-6.54818708720852	7.54818708720852
12512	Manes.09G017900.1.v7.1	0.75	0.17552	-3.55788514129444	-11.4378907905042	-18.6538376085969	-3.27301731996354	4.27301731996354
12513	Manes.09G018100.2.v7.1	0.555555555555556	0.10415	-14.6024963994239	-5.34995216255878	-6.45819138322696	-4.33418680322185	5.33418680322185
12514	Manes.09G018200.1.v7.1	0.181818181818182	0.07938	-80.8846056941295	NA	NA	-1.29047848095467	2.29047848095467
12515	Manes.09G018300.1.v7.1	0.454545454545455	0.46251	-1.81075003783702	-1.21506517895476	-2.28834211322295	0.0172202664905515	0.982779733509448
12516	Manes.09G018400.2.v7.1	2.33333333333333	0.88564	0.576577390361772	-2.07122532857595	-9.01531476668101	-1.6346295710823	2.6346295710823
12517	Manes.09G018460.1.v7.1	5.5	0.48333	0.420685659901103	-5.37557093951205	-4.90889008973761	-10.3793888233712	11.3793888233712
12518	Manes.09G018520.2.v7.1	2.46153846153846	1.2774	0.683136132173239	-0.718749589992941	-0.265689681782551	-0.926991123797135	1.92699112379713
12519	Manes.09G018700.1.v7.1	1.6551724137931	0.40447	-0.58386283284298	-2.49624798828767	-2.03901546504616	-3.09220069175242	4.09220069175242
12520	Manes.09G018800.1.v7.1	1.85714285714286	0.16125	-4.27131782945736	-5.07995136038912	-2.87081566232972	-10.5171650055371	11.5171650055371
12521	Manes.09G019001.1.v7.1	NA	0.3764	NA	NA	NA	NA	NA
12522	Manes.09G019100.2.v7.1	1	0.19199	-7.3337673837179	-2.28652272962679	-1.78536947953534	-4.20860461482369	5.20860461482369
12523	Manes.09G019200.4.v7.1	0.333333333333333	0.06425	-50.8806744487678	-6.13359273670558	-9.24093704713762	-4.18806744487678	5.18806744487678
12524	Manes.09G019400.1.v7.1	0	0.2373	-57.9970501474926	0.309763575860616	-0.114156767474332	1	0
12525	Manes.09G019500.1.v7.1	1	0.06358	-21.7185348292615	-5.99031840900353	-0.0782681525789037	-14.7282164202579	15.7282164202579
12526	Manes.09G019600.3.v7.1	1.1875	0.34368	-1.40048882681564	-2.3006486413658	-0.908122378483224	-2.4552490689013	3.4552490689013
